Mon Oct 14 15:15:23 2024

<base> : Rectangle : 0m, 0m, 0m; 800nm, 20nm, 8nm. Cells : 200, 5, 2. Cellsize : 4nm, 4nm, 4nm
<supermesh> : Rectangle : 0m, 0m, 0m; 800nm, 20nm, 8nm. Cells : 160, 4, 2. Cellsize : 5nm, 5nm, 4nm

Saved data (dataname (unit) <meshname> (cells_rectangle)) : 

time (s)	<mxdmdt> (1/s) <base> (250nm, 0m, 0m; 260nm, 20nm, 8nm)			<mxdmdt> (1/s) <base> (350nm, 0m, 0m; 360nm, 20nm, 8nm)			<mxdmdt> (1/s) <base> (450nm, 0m, 0m; 460nm, 20nm, 8nm)			<mxdmdt> (1/s) <base> (550nm, 0m, 0m; 560nm, 20nm, 8nm)			

0	-4.4577	-914.958	-7.39095	28.7261	1122.03	-537.342	-5.20888	-594.993	726.367	-0.738833	241.384	-2673.62
1e-15	1.61884e+08	5.98573e+08	2.52437e+09	9.89299e+07	8.56197e+08	-2.8107e+08	1.04635e+08	1.96204e+09	6.62465e+08	2.14562e+08	-2.30497e+09	6.18796e+08
4.751e-12	3.97814e+07	-7.11272e+07	-3.49485e+08	3.80827e+07	-5.78503e+08	-1.24243e+08	2.69106e+07	8.03272e+08	4.16976e+08	4.50569e+07	8.33396e+08	6.08829e+08
9.75e-12	2.97121e+07	-5.67981e+08	1.7414e+08	2.02805e+07	3.58133e+08	1.74296e+07	2.86021e+07	6.26031e+08	-7.09545e+07	3.12064e+07	-1.05205e+08	5.17311e+08
1.4751e-11	5.85553e+07	-9.56749e+08	-6.47203e+08	3.79708e+07	-6.42756e+08	5.45521e+08	2.33502e+07	3.49818e+08	3.55306e+08	2.50906e+07	4.06179e+08	1.49631e+07
1.9751e-11	6.14706e+07	-8.15435e+06	-1.14618e+09	2.72895e+07	-2.26204e+07	-1.98397e+07	3.26745e+07	-6.06429e+06	6.3984e+08	2.60795e+07	2.3951e+08	3.26299e+08
2.4751e-11	6.90662e+07	7.73246e+08	-7.83241e+08	5.06768e+07	-7.66754e+08	-6.52483e+08	2.52362e+07	-9.27918e+06	-8.72066e+07	2.71735e+07	2.88355e+07	7.05145e+08
2.9751e-11	9.64275e+07	1.28144e+09	-8.72697e+08	3.09903e+07	-1.06194e+08	-6.52768e+08	2.71257e+07	-3.11588e+08	-3.97819e+08	3.55693e+07	3.11466e+08	3.85561e+08
3.475e-11	8.44124e+07	1.26032e+09	4.21729e+08	4.84313e+07	1.09523e+08	-8.68283e+08	3.18506e+07	-5.9752e+08	-6.14952e+07	2.08713e+07	-4.73198e+08	-1.99961e+07
3.975e-11	8.93252e+07	7.32697e+08	1.121e+09	2.61306e+07	3.32386e+08	-3.01604e+08	3.97643e+07	-1.36678e+08	-6.50108e+08	2.7623e+07	-6.56387e+08	-1.7034e+08
