Sat Oct 12 15:46:51 2024

<base> : Rectangle : 0m, 0m, 0m; 800nm, 20nm, 8nm. Cells : 200, 5, 2. Cellsize : 4nm, 4nm, 4nm
<supermesh> : Rectangle : 0m, 0m, 0m; 800nm, 20nm, 8nm. Cells : 160, 4, 2. Cellsize : 5nm, 5nm, 4nm

Saved data (dataname (unit) <meshname> (cells_rectangle)) : 

time (s)	<mxdmdt> (1/s) <base> (250nm, 0m, 0m; 260nm, 20nm, 8nm)			<mxdmdt> (1/s) <base> (350nm, 0m, 0m; 360nm, 20nm, 8nm)			<mxdmdt> (1/s) <base> (450nm, 0m, 0m; 460nm, 20nm, 8nm)			<mxdmdt> (1/s) <base> (550nm, 0m, 0m; 560nm, 20nm, 8nm)			

0	-1.08083e-06	0.000374349	0.00069987	-4.48863e-05	-0.00201823	0.000295003	6.54856e-06	-0.000638835	-0.000232951	-3.61125e-05	-0.000309245	0.00094401
5e-12	9.83806e+10	-1.20407e+12	3.15849e+11	-9.37688e+09	-3.99462e+11	5.26536e+11	3.68984e+10	-8.44369e+11	7.20495e+11	1.19386e+10	-4.49267e+11	1.88388e+11
1e-11	4.61444e+10	-2.08232e+11	-6.02544e+11	3.70359e+10	-5.4613e+11	2.02054e+11	1.22139e+10	-5.20973e+10	2.54841e+11	1.98061e+10	-5.493e+11	1.22013e+11
1.5e-11	2.56805e+10	1.52962e+11	-3.28998e+11	2.00196e+10	-2.61455e+11	-1.8462e+10	1.79801e+10	-3.50287e+11	7.94078e+10	1.20334e+10	3.31227e+11	3.89508e+10
2e-11	3.35119e+10	5.3878e+11	-4.38722e+11	2.52006e+10	-2.58574e+11	-2.75733e+11	1.96421e+10	-4.84463e+11	4.20926e+10	1.47763e+10	-3.10999e+09	1.17233e+11
2.5e-11	4.69334e+10	6.78202e+11	-3.93429e+11	2.91854e+10	2.23635e+11	-4.73565e+11	1.41515e+10	-9.89084e+10	-1.54663e+10	2.06273e+10	-4.2256e+11	2.84862e+11
3e-11	3.28018e+10	5.73678e+11	1.55215e+11	2.57772e+10	4.52528e+11	-3.17034e+11	1.68084e+10	-6.45205e+10	-1.46205e+11	1.04205e+10	-1.15416e+11	-1.21012e+10
3.5e-11	4.56323e+10	3.61731e+11	5.7649e+11	2.1541e+10	3.43869e+11	2.20445e+10	1.49576e+10	-2.30733e+10	-2.24183e+11	1.58919e+10	-5.72506e+10	-8.36218e+10
4e-11	4.48498e+10	-2.26086e+11	7.82139e+11	2.29278e+10	3.24017e+11	1.73819e+10	1.66244e+10	3.25542e+11	-1.74594e+11	1.8453e+10	-1.11666e+11	-3.06344e+11
4.5e-11	3.41941e+10	-4.2014e+11	5.56741e+11	1.19983e+10	-3.84423e+09	1.45917e+11	9.15471e+09	3.52257e+11	-7.14153e+10	1.76063e+10	-6.06749e+10	-1.27344e+11
