Fri Oct 18 16:16:33 2024

<base> : Rectangle : 0m, 0m, 0m; 1.5um, 50nm, 5nm. Cells : 300, 10, 1. Cellsize : 5nm, 5nm, 5nm
<supermesh> : Rectangle : 0m, 0m, 0m; 1.5um, 50nm, 5nm. Cells : 300, 10, 1. Cellsize : 5nm, 5nm, 5nm

Saved data (dataname (unit) <meshname> (cells_rectangle)) : 

time (s)	<mxdmdt> (1/s) <base> (300nm, 0m, 0m; 310nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (500nm, 0m, 0m; 510nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (700nm, 0m, 0m; 710nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (900nm, 0m, 0m; 910nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (1.1um, 0m, 0m; 1.11um, 50nm, 5nm)			

0	-17596.8	709988	809920	100904	-293118	1.84345e+06	24048.8	-589832	-757049	-52972.6	131640	-520642	523472	3.37247e+06	-3.49259e+06
5e-12	1.25509e+10	-1.00667e+10	6.51051e+10	-1.41754e+09	2.06432e+11	-3.90485e+10	1.6269e+09	1.11607e+11	4.31131e+10	5.14274e+09	2.51485e+11	-2.43697e+09	-2.91661e+10	9.18878e+10	2.11333e+11
1e-11	3.54056e+09	-7.81353e+10	-7.31554e+10	1.17723e+10	1.14273e+11	6.05144e+10	1.94053e+10	2.23882e+11	-2.2112e+11	1.05283e+10	3.11799e+10	-1.24185e+10	6.0642e+09	-1.85345e+11	2.51209e+11
1.5e-11	1.0371e+08	1.18399e+11	1.65942e+11	1.87914e+09	-1.8998e+11	1.435e+11	7.1488e+09	5.33426e+10	-3.57003e+11	-4.24094e+10	2.15025e+11	-1.21443e+11	-2.9153e+10	-2.94156e+11	-8.34085e+10
2e-11	2.5718e+09	4.42734e+10	1.02773e+11	1.49162e+10	9.70649e+10	6.33343e+10	1.12786e+10	2.95973e+10	-2.19571e+11	-7.74189e+09	-6.74724e+09	-8.64108e+10	-2.23957e+10	-9.78406e+10	-1.34522e+11
2.5e-11	-2.22745e+09	-1.98615e+11	1.94455e+11	-1.79169e+10	-1.74656e+11	-1.09212e+10	-2.6575e+10	2.30464e+11	2.76192e+10	9.67001e+09	-1.10813e+11	2.38204e+11	-1.38766e+10	1.74608e+11	8.96077e+10
3e-11	8.1691e+10	3.32203e+11	-9.0927e+10	-4.58579e+09	1.26865e+11	-3.15461e+11	-2.1175e+10	-1.19229e+11	1.27829e+11	-5.41457e+09	-3.96988e+09	-1.11793e+11	-2.50444e+10	-1.1411e+11	5.79289e+10
3.5e-11	-4.18492e+09	5.08389e+10	-7.57893e+10	1.24464e+10	6.3956e+10	-1.69439e+11	2.81759e+09	-1.41632e+11	-4.90854e+10	-2.55498e+10	-1.0103e+11	-1.09546e+10	4.31331e+09	1.04548e+11	2.27006e+11
4e-11	2.29181e+10	2.34926e+11	-1.88563e+11	-6.84529e+09	-1.29186e+11	1.39602e+10	-2.54932e+10	1.60298e+11	9.65176e+09	-2.08449e+10	-3.45005e+10	4.96094e+10	-2.57988e+10	-1.8165e+11	-1.90087e+11
4.5e-11	3.77792e+10	1.29072e+11	-3.45779e+11	5.21783e+09	9.27301e+10	-2.32314e+11	5.06022e+09	6.55901e+10	1.22816e+11	1.15367e+10	1.47245e+11	-3.02244e+11	-7.3402e+09	1.53053e+11	1.84397e+11
