Mon Oct 21 12:01:19 2024

<base> : Rectangle : -2.5um, 0m, 0m; 2.5um, 50nm, 5nm. Cells : 1000, 10, 1. Cellsize : 5nm, 5nm, 5nm
<supermesh> : Rectangle : -2.5um, 0m, 0m; 2.5um, 50nm, 5nm. Cells : 1000, 10, 1. Cellsize : 5nm, 5nm, 5nm

Saved data (dataname (unit) <meshname> (cells_rectangle)) : 

time (s)	<mxdmdt> (1/s) <base> (300nm, 0m, 0m; 310nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (700nm, 0m, 0m; 710nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (1um, 0m, 0m; 1.01um, 50nm, 5nm)			<mxdmdt> (1/s) <base> (1.5um, 0m, 0m; 1.51um, 50nm, 5nm)			<mxdmdt> (1/s) <base> (2um, 0m, 0m; 2.01um, 50nm, 5nm)			<mxdmdt> (1/s) <base> (2.5um, 0m, 0m; 2.51um, 50nm, 5nm)			

0	33968.2	1.41338e+06	908032	101514	-56204.1	-127564	217225	-607707	-696399	-31205.3	-1.38631e+06	6645.52	27939.3	-768828	54636.6	165746	993863	-881929
5e-12	-3.14038e+10	-2.73789e+11	4.23739e+10	-1.82167e+10	-5.89516e+10	3.66044e+11	-7.46539e+09	7.62116e+10	-1.34066e+10	-1.17054e+10	8.15615e+10	2.69368e+11	-1.11545e+10	-3.8155e+10	-8.11179e+10	6.97616e+08	-7.8296e+10	2.51614e+11
1e-11	1.08574e+10	7.53247e+10	-4.21448e+11	-1.04251e+10	-6.84284e+10	2.40983e+10	1.29998e+08	-1.39822e+11	-5.2e+10	-1.9167e+10	-4.25095e+10	-1.98657e+11	1.08655e+10	-2.73483e+11	-1.18017e+11	1.8379e+09	2.40472e+11	8.66699e+10
1.5e-11	-1.6709e+10	-8.63363e+10	-1.69861e+11	-1.66315e+10	1.16033e+11	-1.28746e+11	-1.54334e+10	-4.08602e+09	3.92471e+09	7.22895e+09	-1.42812e+11	-2.6366e+11	-2.99274e+10	7.80309e+10	-2.24711e+11	-2.04614e+10	-3.40256e+11	2.16219e+11
2e-11	3.14822e+09	-1.30197e+11	6.45008e+10	-4.47413e+09	1.11789e+11	-1.02978e+11	-2.95152e+09	2.28322e+10	-3.1097e+11	1.07105e+09	6.26289e+10	-2.16597e+11	-1.32542e+10	-4.78835e+10	-1.32522e+09	-4.0768e+09	-4.23826e+10	-8.38116e+10
2.5e-11	1.14517e+10	-1.63003e+11	-9.04638e+10	-9.25535e+09	-1.67556e+11	3.53806e+11	3.54369e+09	1.57741e+11	5.77739e+08	-1.07468e+10	1.30709e+11	-1.60911e+10	-1.587e+10	1.07997e+11	7.33038e+10	-1.37871e+10	-1.96057e+11	-7.9694e+10
3e-11	-2.18354e+10	9.72582e+10	-1.5578e+11	-1.02786e+10	1.54777e+11	2.0816e+11	2.99741e+09	1.87298e+10	-1.00263e+11	-2.23262e+10	2.27298e+11	1.71788e+11	-9.13744e+09	-1.07021e+11	9.28708e+10	6.48419e+09	-7.06629e+10	1.44954e+11
3.5e-11	-1.55196e+09	2.06917e+10	1.70963e+11	-2.91913e+10	-4.52158e+10	-1.32619e+11	3.41338e+08	-1.20148e+11	3.9262e+11	-6.89295e+09	-1.21568e+11	-1.98391e+11	1.07167e+10	5.64607e+10	2.1471e+11	5.95025e+09	7.00686e+10	-2.68245e+10
4e-11	-2.39394e+10	1.34746e+11	-2.60244e+11	-1.11468e+09	-5.69062e+10	2.83658e+11	-2.85773e+10	-2.38773e+10	-1.83422e+11	-7.58055e+09	1.02665e+11	-2.29749e+11	-2.16523e+10	-4.84323e+10	1.9406e+11	1.17307e+10	1.44503e+11	-1.09592e+11
4.5e-11	-1.40513e+10	1.7878e+11	2.12636e+09	9.404e+08	1.35797e+11	1.67856e+10	-2.17256e+10	1.17336e+11	3.63247e+10	-2.19169e+09	-2.87174e+10	1.18803e+11	-1.37477e+10	1.2417e+11	-9.3127e+10	-6.26586e+09	-2.72037e+10	-4.83424e+10
5e-11	2.92574e+09	3.89465e+10	3.61263e+09	-8.96754e+09	1.27337e+10	-1.98382e+11	-2.73202e+10	5.44076e+10	1.97314e+11	-4.57999e+09	-8.23042e+10	-2.32902e+11	-2.50553e+10	3.87091e+11	-1.16571e+11	4.65434e+09	1.08966e+11	3.2087e+11
5.5e-11	-6.09274e+09	6.79372e+10	2.86337e+08	-2.48166e+08	4.19438e+09	-1.97808e+10	-7.75678e+09	9.30036e+10	1.68107e+11	-1.2332e+10	2.54596e+11	1.24525e+11	-1.12134e+10	-3.72496e+10	1.41403e+11	-3.4975e+10	-7.051e+10	-1.17456e+11
6e-11	8.24997e+09	8.74291e+10	-1.76126e+11	-8.56167e+08	-1.14248e+11	-1.02128e+11	-4.76071e+09	5.46073e+10	2.31863e+11	-7.82516e+09	1.75701e+11	1.99105e+11	1.26019e+10	-6.17226e+10	1.85106e+11	-9.31933e+09	2.86488e+10	-1.02272e+11
6.5e-11	-8.6081e+09	-3.2808e+10	-7.0659e+10	2.38332e+09	-4.55181e+10	9.8816e+10	-8.56757e+09	1.26071e+11	7.85102e+10	1.31044e+10	-3.81181e+10	-2.22461e+11	4.71378e+08	-2.67751e+11	5.50097e+09	-1.33166e+10	-1.1972e+11	-1.56402e+11
7e-11	-3.87313e+08	1.82889e+10	-3.26017e+10	-9.90908e+09	1.89079e+11	-6.0873e+10	-2.15955e+09	-1.89183e+11	-1.24977e+10	-2.55748e+10	-1.84966e+11	-1.72649e+11	6.47145e+08	-2.29749e+11	7.25149e+10	2.88104e+09	1.13003e+11	-6.06865e+10
7.5e-11	1.34456e+10	3.10105e+11	1.49632e+11	-4.37943e+09	2.3652e+11	-3.57731e+09	-1.98741e+10	-1.85876e+11	2.68703e+11	-1.35484e+10	6.54905e+10	5.25882e+10	7.66809e+09	6.09753e+10	-1.22858e+11	-4.0195e+10	2.0429e+11	-2.95577e+11
8e-11	-1.4324e+10	4.77019e+10	-2.71317e+11	-1.12584e+10	1.39916e+11	8.45041e+10	-1.55137e+10	-4.99808e+10	8.83426e+10	-3.61911e+09	-1.58013e+10	1.11163e+11	2.72344e+09	-1.28292e+11	5.45645e+11	8.70412e+09	-1.79612e+11	5.17074e+10
8.5e-11	-4.78511e+09	2.08999e+11	-1.14895e+10	-2.15053e+10	1.85028e+11	6.76371e+10	-9.56253e+09	4.87681e+10	-1.29283e+11	-9.7588e+09	-2.0207e+11	-2.70868e+11	-8.69945e+09	-7.03444e+10	1.90312e+10	2.172e+10	5.91693e+10	-2.27144e+11
9e-11	-2.97048e+09	8.00523e+09	1.57245e+11	-5.89095e+08	-3.06209e+11	-2.02009e+11	-3.55885e+09	-9.48225e+10	8.23872e+09	5.8583e+09	-1.03083e+11	-2.9744e+11	-2.41237e+10	1.77868e+10	3.07295e+11	5.53853e+09	-1.23413e+11	-9.42158e+10
