Mon Oct 21 13:46:56 2024

<base> : Rectangle : -2.5um, 0m, 0m; 2.5um, 50nm, 5nm. Cells : 1000, 10, 1. Cellsize : 5nm, 5nm, 5nm
<supermesh> : Rectangle : -2.5um, 0m, 0m; 2.5um, 50nm, 5nm. Cells : 1000, 10, 1. Cellsize : 5nm, 5nm, 5nm

Saved data (dataname (unit) <meshname> (cells_rectangle)) : 

time (s)	<mxdmdt> (1/s) <base> (300nm, 0m, 0m; 310nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (700nm, 0m, 0m; 710nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (1um, 0m, 0m; 1.01um, 50nm, 5nm)			<mxdmdt> (1/s) <base> (1.5um, 0m, 0m; 1.51um, 50nm, 5nm)			<mxdmdt> (1/s) <base> (2um, 0m, 0m; 2.01um, 50nm, 5nm)			<mxdmdt> (1/s) <base> (2.5um, 0m, 0m; 2.51um, 50nm, 5nm)			

0	-59935.2	-334993	-50555.8	12125.7	428580	-239044	3470.79	-667915	-2.95227e+06	3514.95	-304303	189636	-5270.75	-150311	-404414	-3548.5	105589	-119105
5e-12	3.27666e+07	-1.5818e+11	-2.24949e+10	-1.5743e+10	1.57904e+11	3.21775e+10	-8.74643e+09	8.38566e+10	3.7699e+10	-2.26981e+10	-1.92193e+11	-1.76986e+11	-7.56772e+08	-1.09366e+11	1.17446e+10	-3.72656e+09	8.54968e+10	-7.15556e+10
1e-11	-1.33592e+10	8.37971e+10	3.24915e+11	-2.17765e+09	-1.3229e+11	1.25628e+11	1.16132e+10	-1.42908e+11	1.71481e+11	3.34343e+09	-2.05761e+10	1.33027e+10	-2.86588e+09	1.92601e+10	7.61661e+10	-1.4112e+09	-7.58206e+09	7.21315e+10
1.5e-11	-2.68481e+09	1.2441e+10	1.08115e+11	-1.20382e+10	-2.05118e+11	8.53899e+10	2.83413e+10	-2.57491e+11	8.77647e+10	-1.08992e+10	3.61989e+10	-1.19883e+11	-8.86645e+09	-9.15641e+10	1.10569e+11	-1.0591e+10	1.03257e+10	7.23201e+10
2e-11	-7.10917e+09	-6.47269e+10	4.53667e+10	-3.89019e+09	6.78528e+10	-1.56849e+10	-4.84165e+09	-1.6241e+11	-1.34119e+09	-1.27577e+09	-1.77518e+10	-6.19252e+10	-2.36053e+09	9.39341e+09	-1.08933e+11	2.56775e+09	1.67018e+10	-1.11923e+11
2.5e-11	-1.3762e+10	1.63749e+11	-2.22798e+10	1.68955e+09	-1.31841e+11	1.4095e+11	-2.3009e+10	-1.50282e+11	5.22516e+10	4.94757e+08	8.69404e+09	4.26728e+10	2.01468e+09	1.47176e+11	-2.88766e+11	7.72197e+09	-3.24341e+10	1.32803e+11
3e-11	-4.58501e+09	1.71059e+11	-2.45556e+11	5.60578e+09	9.99674e+09	2.72584e+11	-1.22939e+10	-1.58654e+11	7.16641e+10	-2.361e+10	1.47311e+11	7.03907e+10	-1.65249e+10	-1.54023e+08	8.01293e+10	-2.10126e+10	2.316e+11	-1.9656e+11
3.5e-11	-2.04273e+10	-1.63831e+11	6.07347e+10	-5.73879e+09	1.18894e+11	-7.21552e+10	-8.07844e+09	-1.56708e+11	-5.48005e+10	-4.24649e+09	-1.07155e+11	-4.45347e+10	-7.95007e+09	-1.45583e+10	1.13405e+11	-1.45567e+10	-4.99079e+10	-1.73957e+11
4e-11	1.28803e+10	-1.5953e+11	2.22527e+11	-3.60869e+09	-5.78767e+10	1.57181e+11	-4.90401e+09	4.8472e+10	1.94422e+10	9.28183e+09	-1.6441e+11	-1.45425e+11	-1.25724e+10	1.87122e+11	-2.0449e+11	1.83594e+09	-1.60071e+11	-1.90251e+11
4.5e-11	2.58391e+09	-3.21447e+10	2.18593e+11	-2.6305e+09	-8.14774e+10	-2.36619e+10	3.64601e+09	-6.96095e+10	4.96996e+10	1.24767e+10	-1.40532e+11	1.31045e+11	8.35071e+09	1.21769e+10	-1.26035e+11	-2.75841e+10	-4.90333e+10	1.74096e+11
5e-11	1.04729e+10	7.15895e+10	8.22107e+10	-2.60965e+09	-6.75719e+10	1.73444e+11	-6.48866e+08	-3.20155e+10	1.13689e+11	1.21409e+10	1.43529e+11	8.42406e+10	3.72717e+09	-1.12138e+11	8.63863e+10	1.08831e+10	-6.69413e+10	1.49556e+09
5.5e-11	-1.75386e+10	1.63878e+11	-2.13262e+11	-1.49364e+10	1.10652e+11	1.21808e+10	-2.37146e+10	-7.30302e+10	1.02869e+11	1.04683e+10	4.15118e+10	1.69341e+11	-8.93257e+09	1.05674e+11	-2.99994e+10	-8.29435e+09	-8.04741e+10	2.12239e+10
6e-11	-1.69596e+10	3.13321e+11	1.24585e+11	-1.80052e+09	-1.03698e+11	1.0698e+11	6.85125e+09	1.58825e+11	-1.89742e+11	9.36945e+09	5.11612e+10	1.601e+11	-1.17005e+09	1.33942e+11	1.39749e+09	-2.53835e+09	1.92587e+11	-4.60647e+10
6.5e-11	-1.19977e+10	9.84865e+10	1.51514e+10	-7.22574e+09	1.32735e+10	5.99625e+10	-7.099e+09	1.19245e+10	-3.10016e+11	-3.77405e+09	-2.76332e+11	2.80007e+10	-7.67022e+09	-1.69597e+11	1.187e+11	-4.28408e+09	-4.79454e+10	-5.19658e+10
7e-11	-5.56286e+09	5.10491e+09	-1.44384e+10	-4.60692e+09	2.43823e+11	1.42207e+11	2.19494e+09	-2.03668e+10	6.68397e+10	-4.67758e+09	-2.14539e+11	-3.15926e+09	2.79936e+10	1.08795e+09	3.89427e+11	6.31642e+09	9.75787e+09	2.85802e+10
7.5e-11	-2.42303e+09	-6.36974e+10	3.47308e+10	-4.0874e+09	-2.35747e+09	-1.39432e+11	-6.13338e+09	-7.81244e+10	-1.1499e+11	-1.72972e+10	4.30163e+10	-1.59175e+11	-5.77936e+09	-1.27107e+11	-6.51179e+10	-4.69091e+09	-2.05017e+11	3.06553e+11
8e-11	-1.91087e+10	8.04521e+10	-1.48765e+11	-2.85252e+09	-1.2878e+11	1.42222e+11	-4.00283e+09	-1.04504e+11	-9.59082e+10	-1.96169e+10	2.51729e+11	-1.75717e+10	-2.46878e+10	-1.78657e+11	-2.19924e+11	-3.59884e+10	-1.54321e+11	4.52042e+11
8.5e-11	1.30769e+10	-2.36401e+11	-3.56306e+10	-7.36695e+09	1.87255e+11	2.55055e+11	-6.19454e+09	-4.1231e+10	1.31903e+11	-8.24311e+08	-1.95095e+10	1.43695e+11	-8.93659e+09	1.75114e+11	-2.92852e+10	-1.61667e+10	-2.59525e+11	5.58805e+10
9e-11	-9.45527e+09	2.11945e+10	9.71868e+10	-4.44366e+09	1.15234e+11	8.65025e+10	-7.01298e+09	-1.95496e+11	-1.11249e+11	-1.30436e+10	1.18414e+11	-2.27502e+09	-8.68013e+09	2.29671e+10	7.70116e+10	4.99504e+07	1.03583e+11	-5.43724e+09
9.5e-11	-2.15951e+10	2.30916e+11	8.28347e+10	-4.87166e+09	1.41624e+11	7.34915e+10	-5.00235e+09	1.70663e+09	-6.61657e+10	-1.94492e+10	1.60196e+11	-9.72882e+10	4.52643e+09	1.18922e+10	-1.8978e+11	-6.08658e+09	1.51508e+11	-3.60326e+10
1e-10	-8.87979e+09	-8.02895e+08	4.53575e+09	1.12112e+09	-4.95146e+10	3.98232e+10	-1.00557e+10	2.37338e+11	-9.14213e+10	-6.46875e+09	-3.39228e+11	1.95918e+11	-6.7094e+09	8.66247e+10	2.3948e+10	-1.21641e+10	1.71912e+11	-4.03327e+10
