Mon Oct 21 13:49:29 2024

<base> : Rectangle : -2.5um, 0m, 0m; 2.5um, 50nm, 5nm. Cells : 1000, 10, 1. Cellsize : 5nm, 5nm, 5nm
<supermesh> : Rectangle : -2.5um, 0m, 0m; 2.5um, 50nm, 5nm. Cells : 1000, 10, 1. Cellsize : 5nm, 5nm, 5nm

Saved data (dataname (unit) <meshname> (cells_rectangle)) : 

time (s)	<mxdmdt> (1/s) <base> (300nm, 0m, 0m; 310nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (700nm, 0m, 0m; 710nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (1um, 0m, 0m; 1.01um, 50nm, 5nm)			<mxdmdt> (1/s) <base> (1.5um, 0m, 0m; 1.51um, 50nm, 5nm)			<mxdmdt> (1/s) <base> (2um, 0m, 0m; 2.01um, 50nm, 5nm)			<mxdmdt> (1/s) <base> (2.5um, 0m, 0m; 2.51um, 50nm, 5nm)			

0	-59935.2	-334993	-50555.8	12125.7	428580	-239044	3470.79	-667915	-2.95227e+06	3514.95	-304303	189636	-5270.75	-150311	-404414	-3548.5	105589	-119105
5e-12	-4.28675e+09	-1.40514e+11	9.77343e+10	2.93925e+09	2.02839e+10	2.37484e+11	-6.83943e+09	7.95262e+10	2.0693e+11	-8.87e+09	2.50874e+10	-2.10693e+11	-6.25124e+09	-4.99155e+10	1.54448e+10	-1.16241e+10	1.08425e+11	-8.39023e+10
1e-11	-1.8189e+10	3.33993e+11	3.1578e+11	-9.73426e+09	5.96563e+10	8.62016e+10	-9.08436e+09	-1.10494e+11	1.48159e+10	5.64495e+09	-2.27207e+10	2.15994e+11	-2.60886e+09	6.86711e+10	1.72202e+11	-2.1922e+09	6.46608e+10	1.91733e+09
1.5e-11	-7.18007e+09	5.83783e+10	-6.47812e+10	-5.92151e+08	4.61757e+10	1.52341e+11	-7.61748e+08	-1.37787e+11	-1.4925e+11	-1.33058e+10	4.18456e+10	-1.69613e+11	1.25543e+10	2.40862e+10	2.02729e+11	-1.835e+10	2.76622e+11	-1.82079e+10
2e-11	-1.206e+10	7.37616e+09	-3.1756e+11	1.71303e+10	-1.29458e+11	2.84826e+10	-1.90732e+10	1.38045e+11	3.15847e+11	1.49622e+10	-1.14494e+11	2.52904e+11	-2.75788e+09	3.90985e+10	2.69202e+10	-1.06254e+10	7.83899e+10	1.76033e+11
2.5e-11	8.84331e+09	3.61137e+11	8.30853e+09	-1.95691e+09	-7.84721e+10	-1.41727e+11	1.64922e+09	7.66727e+10	-6.12633e+10	3.00912e+09	4.30419e+10	-9.74304e+09	-7.0109e+09	1.4714e+11	1.00276e+11	-1.11368e+10	-1.82756e+11	7.34845e+10
3e-11	-9.7687e+09	8.58664e+10	-1.58175e+11	-1.74483e+10	2.05516e+11	1.34549e+10	3.60617e+09	-2.35501e+11	-3.20693e+11	-4.77773e+09	6.95404e+10	1.30083e+10	9.4538e+09	1.82853e+11	7.84666e+10	4.54477e+09	8.94917e+10	2.07241e+11
3.5e-11	-5.11181e+09	-3.10044e+10	1.23709e+11	-1.76684e+10	-2.81949e+10	4.60765e+09	-3.55022e+09	5.76509e+10	-2.37776e+10	-7.02809e+09	8.09757e+10	-1.44843e+11	4.78548e+09	9.10906e+10	1.59249e+11	-4.26512e+09	-1.2587e+11	-6.86841e+10
4e-11	-1.47522e+09	-7.21912e+10	-1.48336e+11	-8.97992e+09	-6.42142e+10	-3.44265e+10	-1.37928e+10	-2.01585e+11	4.2679e+09	-9.04007e+09	9.0059e+10	-9.06219e+08	4.8755e+09	-2.02599e+11	-6.23117e+10	-8.36164e+09	1.09649e+11	-1.28759e+11
4.5e-11	-6.79754e+09	-4.93512e+10	-5.11138e+10	-1.21602e+10	6.09408e+10	3.53876e+10	-4.41102e+09	-1.23561e+11	8.56493e+08	2.72203e+10	-6.67724e+10	-4.26936e+10	-1.45822e+10	2.58342e+10	-3.23866e+11	-1.54692e+10	5.45614e+10	-3.24908e+10
