Wed Oct 16 11:11:45 2024

<base> : Rectangle : 0m, 0m, 0m; 1um, 50nm, 5nm. Cells : 200, 10, 1. Cellsize : 5nm, 5nm, 5nm
<supermesh> : Rectangle : 0m, 0m, 0m; 1um, 50nm, 5nm. Cells : 200, 10, 1. Cellsize : 5nm, 5nm, 5nm

Saved data (dataname (unit) <meshname> (cells_rectangle)) : 

time (s)	<mxdmdt> (1/s) <base> (200nm, 0m, 0m; 210nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (400nm, 0m, 0m; 410nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (600nm, 0m, 0m; 610nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (800nm, 0m, 0m; 810nm, 50nm, 5nm)			

0	145402	773245	-98602.4	-157629	-1.16784e+06	-150256	-3898.34	-190198	-113606	52378.3	139844	1.07705e+06
5e-12	1.07837e+10	1.74022e+11	1.60657e+11	-7.77744e+10	-2.19634e+11	-2.22994e+11	-4.30342e+09	-2.19795e+11	-2.38315e+11	-5.53248e+09	-5.73202e+10	4.51915e+10
1e-11	2.44567e+10	3.08742e+11	-2.16632e+11	-4.23279e+09	5.77049e+10	-1.13423e+11	1.95494e+10	2.58935e+11	-3.18059e+11	1.68397e+10	4.23986e+10	-1.67363e+11
1.5e-11	-1.83816e+10	-6.06864e+10	1.43137e+11	5.15082e+09	-6.60116e+10	-2.09486e+11	-8.65507e+09	9.84901e+10	-1.80494e+11	-8.91724e+07	-3.10488e+11	1.03401e+11
2e-11	-9.85173e+09	-3.0059e+11	4.71545e+10	3.08954e+09	-1.5859e+11	-2.05109e+10	-2.24187e+09	2.97696e+11	2.84809e+11	-2.44182e+10	1.72951e+09	2.40684e+11
2.5e-11	4.71094e+09	5.12026e+10	-7.58021e+10	5.89582e+09	6.48084e+10	-2.52242e+11	9.25493e+09	-1.47302e+11	2.59456e+10	1.20906e+09	1.07517e+10	-7.44456e+10
3e-11	2.11503e+10	-2.52596e+11	-7.99345e+10	3.38133e+09	-1.14354e+11	6.13995e+10	-7.85428e+09	5.31235e+10	-1.51812e+10	3.00698e+09	1.44623e+11	8.54646e+10
3.5e-11	-4.56194e+09	-2.8388e+11	8.70842e+10	3.22361e+10	-8.55506e+10	3.79633e+11	-1.06963e+10	1.08912e+11	-3.36864e+11	2.91227e+10	2.20057e+11	-1.42736e+11
4e-11	3.7816e+10	-2.34458e+11	-2.91142e+11	-1.17355e+10	-1.65553e+11	-4.21614e+10	-5.52788e+09	-3.57892e+10	-1.81253e+11	-2.17709e+10	-2.77596e+11	-2.09416e+11
4.5e-11	1.66992e+10	-1.17212e+11	-5.21938e+10	8.79764e+09	-2.2893e+11	1.66559e+11	-1.51173e+10	-1.60159e+11	-2.61781e+11	-6.9119e+09	-9.67396e+10	-6.75723e+10
5e-11	5.74957e+10	2.51084e+11	-2.55706e+11	1.66661e+10	-2.24911e+11	1.36368e+11	-2.35495e+09	1.56644e+11	-2.67464e+11	-5.93324e+09	-2.08962e+11	-1.88766e+10
5.5e-11	5.3713e+10	4.73894e+10	-1.68342e+11	-1.22351e+10	5.5473e+10	-5.45587e+08	-7.10719e+09	5.68322e+09	-2.46941e+11	4.4443e+10	-1.9408e+11	-2.12798e+11
