Tue Oct 15 16:44:53 2024

<base> : Rectangle : 0m, 0m, 0m; 1um, 50nm, 5nm. Cells : 200, 10, 1. Cellsize : 5nm, 5nm, 5nm
<supermesh> : Rectangle : 0m, 0m, 0m; 1um, 50nm, 5nm. Cells : 200, 10, 1. Cellsize : 5nm, 5nm, 5nm

Saved data (dataname (unit) <meshname> (cells_rectangle)) : 

time (s)	<mxdmdt> (1/s) <base> (200nm, 0m, 0m; 210nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (400nm, 0m, 0m; 410nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (600nm, 0m, 0m; 610nm, 50nm, 5nm)			<mxdmdt> (1/s) <base> (800nm, 0m, 0m; 810nm, 50nm, 5nm)			

0	145402	773245	-98602.4	-157629	-1.16784e+06	-150256	-3898.34	-190198	-113606	52378.3	139844	1.07705e+06
5e-12	2.28581e+10	1.61899e+11	1.60773e+11	-4.98362e+10	-1.18751e+11	-3.06868e+11	6.25074e+09	-2.52322e+11	-2.19301e+11	-2.50694e+10	1.31628e+10	1.88829e+11
1e-11	3.00512e+10	3.00421e+11	-1.03675e+10	-1.23925e+10	-2.69316e+10	-1.09462e+11	5.82208e+09	2.98914e+11	-2.30106e+10	2.60942e+09	-1.11037e+11	-2.53842e+11
1.5e-11	6.47951e+09	1.75948e+11	-2.29034e+10	-1.94315e+10	4.39196e+10	-1.51446e+11	-2.93883e+10	1.7928e+11	-2.00165e+11	-5.53824e+09	-1.98536e+11	-1.34888e+11
2e-11	6.71323e+09	6.90421e+10	2.39941e+11	-7.72525e+09	-3.39209e+10	9.3164e+08	-1.87966e+10	4.66029e+10	-1.24423e+11	-1.92839e+10	-4.96775e+10	7.0205e+10
2.5e-11	5.05186e+10	3.50326e+11	4.01956e+11	1.9024e+10	-2.18492e+11	-3.68965e+10	2.20667e+09	2.31709e+11	7.02956e+10	-8.58701e+08	8.50732e+10	-2.3301e+10
3e-11	-1.40239e+10	-1.89848e+11	2.00894e+11	2.31141e+10	1.62857e+11	-1.47879e+11	1.70013e+10	-7.68152e+10	2.20604e+11	-8.9375e+09	3.31941e+11	-2.49933e+10
3.5e-11	2.54733e+10	2.09974e+11	1.13296e+11	-1.40414e+10	-7.97913e+10	1.58913e+08	5.34828e+09	-1.1759e+11	1.60344e+10	1.47427e+09	1.38529e+11	7.66565e+10
4e-11	-4.18495e+09	-1.69541e+10	-1.59347e+11	1.52692e+10	1.87384e+10	-1.47951e+11	1.64743e+10	-5.7212e+10	3.0764e+11	2.32032e+10	3.53449e+11	2.0094e+11
4.5e-11	3.88352e+10	1.41321e+11	-2.29886e+11	1.63276e+10	-1.45832e+11	-2.51904e+11	-1.79765e+10	-1.16045e+11	-1.47628e+11	-4.13144e+09	2.07319e+11	-2.90744e+10
