Fri Oct 11 15:05:33 2024

<base> : Rectangle : 0m, 0m, 0m; 600nm, 20nm, 8nm. Cells : 150, 5, 2. Cellsize : 4nm, 4nm, 4nm
<supermesh> : Rectangle : 0m, 0m, 0m; 600nm, 20nm, 8nm. Cells : 120, 4, 2. Cellsize : 5nm, 5nm, 4nm

Saved data (dataname (unit) <meshname> (cells_rectangle)) : 

time (s)	<mxdmdt> (1/s) <base> (350nm, 0m, 0m; 360nm, 20nm, 8nm)			

0	-2.03451e-06	-0.000276693	0.0017985
5e-12	-4.58423e+09	2.54692e+11	5.52197e+10
1e-11	-1.60953e+10	-8.57457e+10	-2.29548e+11
1.5e-11	-1.41135e+10	6.44071e+10	-1.40448e+11
2e-11	-9.8254e+09	4.98269e+10	1.23046e+11
2.5e-11	-1.54707e+10	-2.05608e+11	-1.30459e+11
3e-11	-8.54844e+09	-2.52604e+11	-9.97736e+10
3.5e-11	-9.66193e+09	7.39634e+10	1.93116e+10
4e-11	-1.33679e+10	1.55046e+11	-1.32306e+11
4.5e-11	-1.10273e+10	1.80267e+10	-3.07656e+10
5e-11	-1.43433e+10	6.26253e+10	-1.58426e+11
5.5e-11	-7.68131e+09	-5.11405e+10	1.33462e+11
6e-11	-1.43235e+10	-4.49528e+10	-3.95519e+10
6.5e-11	-1.01012e+10	-4.91058e+10	-1.33693e+10
7e-11	-1.18289e+10	1.87984e+11	-4.94042e+09
7.5e-11	-1.39497e+10	1.14223e+11	1.20035e+11
8e-11	-8.55641e+09	-4.16747e+10	-1.69598e+11
8.5e-11	-1.13714e+10	5.13185e+10	-4.86101e+10
9e-11	-1.20643e+10	4.17918e+10	4.82025e+10
9.5e-11	-1.18389e+10	5.12867e+10	-1.70169e+11
1e-10	-7.36459e+09	4.56347e+10	-6.68088e+10
1.05e-10	-7.20409e+09	-1.9872e+10	-6.71491e+09
1.1e-10	-1.55511e+10	-1.14119e+11	-6.3184e+10
1.15e-10	-1.09737e+10	-2.51578e+10	-2.56899e+09
1.2e-10	-1.46094e+10	-1.73798e+11	7.05986e+10
1.25e-10	-1.17779e+10	-8.70604e+10	-8.79838e+10
1.3e-10	-7.03697e+09	-2.52708e+10	-5.16715e+10
1.35e-10	-1.07903e+10	-8.66483e+10	-5.6557e+10
1.4e-10	-1.21499e+10	2.29604e+11	1.02012e+11
1.45e-10	-1.10502e+10	-5.32513e+10	-5.30357e+10
1.5e-10	-8.96058e+09	-1.85132e+11	-4.67999e+10
1.55e-10	-1.02406e+10	1.41912e+11	1.95401e+11
1.6e-10	-1.30014e+10	-1.64639e+10	-6.7504e+10
1.65e-10	-1.2176e+10	-5.66142e+10	-9.52722e+10
1.7e-10	-9.70119e+09	1.53678e+11	2.46328e+11
1.75e-10	-7.73816e+09	-7.9491e+08	1.42625e+11
1.8e-10	-1.28432e+10	2.25088e+11	1.09997e+11
1.85e-10	-1.32109e+10	-1.06831e+10	-2.84899e+10
1.9e-10	-9.99496e+09	-9.47838e+10	-7.08477e+10
1.95e-10	-8.2656e+09	2.00213e+11	-2.17393e+10
2e-10	-1.86439e+10	-7.81919e+10	-1.16995e+11
2.05e-10	-9.03002e+09	-6.72984e+10	-1.43156e+11
2.1e-10	-1.30561e+10	3.63229e+10	-4.25641e+10
2.15e-10	-1.12039e+10	-9.45438e+10	1.35199e+11
2.2e-10	-9.57922e+09	3.64805e+10	1.18556e+11
2.25e-10	-1.42831e+10	6.12592e+10	-1.79111e+11
2.3e-10	-1.1574e+10	-1.97017e+09	8.85269e+10
2.35e-10	-1.26985e+10	-3.95977e+10	-1.1024e+11
2.4e-10	-6.53456e+09	-1.09647e+10	-2.51803e+10
2.45e-10	-8.70975e+09	-3.49882e+08	1.52985e+11
2.5e-10	-8.01569e+09	6.25413e+10	-1.02562e+11
2.55e-10	-7.10407e+09	6.58896e+10	-5.78997e+10
2.6e-10	-1.04317e+10	-6.87161e+10	3.79915e+10
2.65e-10	-1.24262e+10	1.29794e+11	-3.18199e+11
2.7e-10	-1.45984e+10	-1.83665e+11	1.77154e+11
2.75e-10	-8.95186e+09	1.54867e+11	1.15863e+10
2.8e-10	-1.02543e+10	-7.24099e+10	3.559e+10
2.85e-10	-1.44457e+10	-2.47134e+11	4.93109e+10
2.9e-10	-1.12153e+10	-1.35723e+11	1.13469e+11
2.95e-10	-1.43272e+10	-1.1013e+11	-2.33837e+11
3e-10	-1.38146e+10	-4.82008e+10	8.14097e+10
3.05e-10	-1.12426e+10	-3.4252e+10	-8.49209e+10
3.1e-10	-1.06154e+10	-6.15072e+09	8.6892e+10
3.15e-10	-1.08087e+10	-3.23611e+10	-1.27218e+11
3.2e-10	-1.21063e+10	4.39367e+10	1.26901e+11
3.25e-10	-1.01133e+10	-1.34658e+11	1.07303e+11
3.3e-10	-9.76209e+09	-1.86326e+11	-7.76838e+10
3.35e-10	-1.01892e+10	2.47922e+10	4.68563e+10
3.4e-10	-7.50554e+09	1.63925e+11	9.0233e+10
3.45e-10	-1.10895e+10	-1.51266e+09	-1.3194e+11
3.5e-10	-1.23053e+10	1.31029e+11	-4.13441e+09
3.55e-10	-1.39386e+10	1.13089e+10	-1.62269e+11
3.6e-10	-8.64574e+09	-3.46193e+09	-2.02459e+11
3.65e-10	-1.28179e+10	-7.92696e+10	-1.7149e+11
3.7e-10	-1.53453e+10	2.63773e+11	1.54634e+11
3.75e-10	-1.46556e+10	1.71916e+11	-7.06566e+10
3.8e-10	-8.74919e+09	-1.98636e+11	-1.58572e+11
3.85e-10	-1.03032e+10	4.73624e+09	-7.95479e+10
3.9e-10	-8.69752e+09	-8.61785e+10	2.72674e+10
3.95e-10	-1.04767e+10	-1.31085e+10	-4.4775e+10
4e-10	-9.10456e+09	-1.41301e+11	-5.44579e+09
4.05e-10	-9.88547e+09	-3.69599e+10	-9.98643e+10
4.1e-10	-9.19474e+09	1.00085e+11	1.27202e+11
4.15e-10	-1.07506e+10	-1.85512e+10	1.41476e+11
4.2e-10	-9.763e+09	-1.11817e+10	1.90864e+11
4.25e-10	-1.22066e+10	-6.16132e+10	-1.67456e+11
4.3e-10	-7.52812e+09	8.66633e+10	-5.31521e+10
4.35e-10	-1.13601e+10	-1.26973e+11	-9.02164e+10
4.4e-10	-1.03201e+10	8.99009e+10	-3.75319e+10
4.45e-10	-8.70229e+09	-6.89132e+10	1.05531e+11
4.5e-10	-1.32566e+10	-2.18673e+11	1.84475e+11
4.55e-10	-9.98339e+09	-5.7017e+10	-3.68734e+10
4.6e-10	-8.64231e+09	2.76189e+11	5.86211e+10
4.65e-10	-1.18571e+10	1.24379e+11	4.88321e+10
4.7e-10	-1.13461e+10	1.72999e+11	-7.90795e+10
4.75e-10	-8.46801e+09	7.32139e+10	3.66138e+09
4.8e-10	-1.35767e+10	1.79177e+11	-2.19883e+11
4.85e-10	-1.19776e+10	8.29747e+10	3.77266e+10
4.9e-10	-1.37988e+10	2.36318e+10	8.73351e+09
4.95e-10	-1.24613e+10	-6.75857e+10	1.09371e+11
